id;sat_clave;sat_estado;sat_municipio;sat_localidad
40,504;44518;JAL;;
40,505;44519;JAL;;
40,506;44520;JAL;039;03
40,507;44521;JAL;;
40,508;44522;JAL;;
40,509;44523;JAL;;
40,510;44524;JAL;;
40,511;44525;JAL;;
40,512;44526;JAL;;
40,513;44527;JAL;;
40,514;44528;JAL;;
40,515;44529;JAL;;
40,516;44530;JAL;039;03
40,517;44531;JAL;;
40,518;44532;JAL;;
40,519;44533;JAL;;
40,520;44534;JAL;;
40,521;44535;JAL;039;03
40,522;44536;JAL;;
40,523;44537;JAL;;
40,524;44538;JAL;039;03
40,525;44539;JAL;;
40,526;44540;JAL;039;03
40,527;44541;JAL;;
40,528;44542;JAL;;
40,529;44543;JAL;;
40,530;44544;JAL;;
40,531;44545;JAL;;
40,532;44546;JAL;;
40,533;44547;JAL;;
40,534;44548;JAL;;
40,535;44549;JAL;039;03
40,536;44550;JAL;039;03
40,537;44551;JAL;;
40,538;44552;JAL;;
40,539;44553;JAL;;
40,540;44554;JAL;;
40,541;44555;JAL;;
40,542;44556;JAL;;
40,543;44557;JAL;;
40,544;44558;JAL;;
40,545;44559;JAL;039;03
40,546;44560;JAL;039;03
40,547;44561;JAL;;
40,548;44562;JAL;;
40,549;44563;JAL;;
40,550;44564;JAL;;
40,551;44565;JAL;;
40,552;44566;JAL;;
40,553;44567;JAL;;
40,554;44568;JAL;;
40,555;44569;JAL;;
40,556;44570;JAL;;
40,557;44571;JAL;;
40,558;44572;JAL;;
40,559;44573;JAL;;
40,560;44574;JAL;;
40,561;44575;JAL;;
40,562;44576;JAL;;
40,563;44577;JAL;;
40,564;44578;JAL;;
40,565;44579;JAL;;
40,566;44580;JAL;039;03
40,567;44581;JAL;;
40,568;44582;JAL;;
40,569;44583;JAL;;
40,570;44584;JAL;;
40,571;44585;JAL;;
40,572;44586;JAL;;
40,573;44587;JAL;;
40,574;44588;JAL;;
40,575;44589;JAL;;
40,576;44590;JAL;;
40,577;44591;JAL;;
40,578;44592;JAL;;
40,579;44593;JAL;;
40,580;44594;JAL;;
40,581;44595;JAL;;
40,582;44596;JAL;;
40,583;44597;JAL;;
40,584;44598;JAL;;
40,585;44599;JAL;;
40,586;44600;JAL;039;03
40,587;44601;JAL;;
40,588;44602;JAL;;
40,589;44603;JAL;;
40,590;44604;JAL;;
40,591;44605;JAL;;
40,592;44606;JAL;;
40,593;44607;JAL;;
40,594;44608;JAL;;
40,595;44609;JAL;;
40,596;44610;JAL;039;03
40,597;44611;JAL;;
40,598;44612;JAL;;
40,599;44613;JAL;;
40,600;44614;JAL;;
40,601;44615;JAL;;
40,602;44616;JAL;;
40,603;44617;JAL;;
40,604;44618;JAL;;
40,605;44619;JAL;039;03
40,606;44620;JAL;039;03
40,607;44621;JAL;;
40,608;44622;JAL;;
40,609;44623;JAL;;
40,610;44624;JAL;;
40,611;44625;JAL;;
40,612;44626;JAL;;
40,613;44627;JAL;;
40,614;44628;JAL;;
40,615;44629;JAL;;
40,616;44630;JAL;039;03
40,617;44631;JAL;;
40,618;44632;JAL;;
40,619;44633;JAL;;
40,620;44634;JAL;;
40,621;44635;JAL;039;03
40,622;44636;JAL;;
40,623;44637;JAL;;
40,624;44638;JAL;039;03
40,625;44639;JAL;039;03
40,626;44640;JAL;;
40,627;44641;JAL;;
40,628;44642;JAL;;
40,629;44643;JAL;;
40,630;44644;JAL;;
40,631;44645;JAL;;
40,632;44646;JAL;;
40,633;44647;JAL;039;03
40,634;44648;JAL;039;03
40,635;44649;JAL;;
40,636;44650;JAL;039;03
40,637;44651;JAL;;
40,638;44652;JAL;;
40,639;44653;JAL;;
40,640;44654;JAL;;
40,641;44655;JAL;;
40,642;44656;JAL;039;03
40,643;44657;JAL;039;03
40,644;44658;JAL;039;03
40,645;44659;JAL;039;03
40,646;44660;JAL;039;03
40,647;44661;JAL;;
40,648;44662;JAL;;
40,649;44663;JAL;;
40,650;44664;JAL;;
40,651;44665;JAL;039;03
40,652;44666;JAL;;
40,653;44667;JAL;039;03
40,654;44668;JAL;039;03
40,655;44669;JAL;;
40,656;44670;JAL;039;03
40,657;44671;JAL;;
40,658;44672;JAL;;
40,659;44673;JAL;;
40,660;44674;JAL;;
40,661;44675;JAL;;
40,662;44676;JAL;;
40,663;44677;JAL;;
40,664;44678;JAL;039;03
40,665;44679;JAL;039;03
40,666;44680;JAL;039;03
40,667;44681;JAL;;
40,668;44682;JAL;;
40,669;44683;JAL;;
40,670;44684;JAL;;
40,671;44685;JAL;;
40,672;44686;JAL;;
40,673;44687;JAL;;
40,674;44688;JAL;;
40,675;44689;JAL;039;03
40,676;44690;JAL;039;03
40,677;44691;JAL;;
40,678;44692;JAL;;
40,679;44693;JAL;;
40,680;44694;JAL;;
40,681;44695;JAL;;
40,682;44696;JAL;;
40,683;44697;JAL;;
40,684;44698;JAL;;
40,685;44699;JAL;;
40,686;44700;JAL;039;03
40,687;44701;JAL;;
40,688;44702;JAL;;
40,689;44703;JAL;;
40,690;44704;JAL;;
40,691;44705;JAL;;
40,692;44706;JAL;;
40,693;44707;JAL;;
40,694;44708;JAL;;
40,695;44709;JAL;;
40,696;44710;JAL;039;03
40,697;44711;JAL;;
40,698;44712;JAL;;
40,699;44713;JAL;;
40,700;44714;JAL;;
40,701;44715;JAL;;
40,702;44716;JAL;039;03
40,703;44717;JAL;;
40,704;44718;JAL;;
40,705;44719;JAL;039;03
40,706;44720;JAL;039;03
40,707;44721;JAL;;
40,708;44722;JAL;;
40,709;44723;JAL;039;03
40,710;44724;JAL;039;03
40,711;44725;JAL;039;03
40,712;44726;JAL;039;03
40,713;44727;JAL;039;03
40,714;44728;JAL;;
40,715;44729;JAL;039;03
40,716;44730;JAL;039;03
40,717;44731;JAL;;
40,718;44732;JAL;;
40,719;44733;JAL;;
40,720;44734;JAL;;
40,721;44735;JAL;;
40,722;44736;JAL;;
40,723;44737;JAL;039;03
40,724;44738;JAL;;
40,725;44739;JAL;039;03
40,726;44740;JAL;039;03
40,727;44741;JAL;;
40,728;44742;JAL;;
40,729;44743;JAL;;
40,730;44744;JAL;;
40,731;44745;JAL;;
40,732;44746;JAL;;
40,733;44747;JAL;;
40,734;44748;JAL;039;03
40,735;44749;JAL;;
40,736;44750;JAL;039;03
40,737;44751;JAL;;
40,738;44752;JAL;;
40,739;44753;JAL;;
40,740;44754;JAL;;
40,741;44755;JAL;039;03
40,742;44756;JAL;;
40,743;44757;JAL;039;03
40,744;44758;JAL;;
40,745;44759;JAL;;
40,746;44760;JAL;039;03
40,747;44761;JAL;;
40,748;44762;JAL;;
40,749;44763;JAL;;
40,750;44764;JAL;;
40,751;44765;JAL;039;03
40,752;44766;JAL;039;03
40,753;44767;JAL;;
40,754;44768;JAL;039;03
40,755;44769;JAL;039;03
40,756;44770;JAL;039;03
40,757;44771;JAL;;
40,758;44772;JAL;;
40,759;44773;JAL;;
40,760;44774;JAL;;
40,761;44775;JAL;;
40,762;44776;JAL;;
40,763;44777;JAL;;
40,764;44778;JAL;;
40,765;44779;JAL;;
40,766;44780;JAL;039;03
40,767;44781;JAL;;
40,768;44782;JAL;;
40,769;44783;JAL;;
40,770;44784;JAL;;
40,771;44785;JAL;;
40,772;44786;JAL;;
40,773;44787;JAL;;
40,774;44788;JAL;;
40,775;44789;JAL;;
40,776;44790;JAL;039;03
40,777;44791;JAL;;
40,778;44792;JAL;;
40,779;44793;JAL;;
40,780;44794;JAL;;
40,781;44795;JAL;;
40,782;44796;JAL;;
40,783;44797;JAL;;
40,784;44798;JAL;;
40,785;44799;JAL;039;03
40,786;44800;JAL;039;03
40,787;44801;JAL;;
40,788;44802;JAL;;
40,789;44803;JAL;;
40,790;44804;JAL;;
40,791;44805;JAL;;
40,792;44806;JAL;;
40,793;44807;JAL;;
40,794;44808;JAL;;
40,795;44809;JAL;;
40,796;44810;JAL;039;03
40,797;44811;JAL;;
40,798;44812;JAL;;
40,799;44813;JAL;;
40,800;44814;JAL;;
40,801;44815;JAL;039;03
40,802;44816;JAL;;
40,803;44817;JAL;039;03
40,804;44818;JAL;039;03
40,805;44819;JAL;;
40,806;44820;JAL;039;03
40,807;44821;JAL;;
40,808;44822;JAL;;
40,809;44823;JAL;;
40,810;44824;JAL;039;03
40,811;44825;JAL;039;03
40,812;44826;JAL;;
40,813;44827;JAL;039;03
40,814;44828;JAL;039;03
40,815;44829;JAL;039;03
40,816;44830;JAL;;
40,817;44831;JAL;;
40,818;44832;JAL;;
40,819;44833;JAL;;
40,820;44834;JAL;;
40,821;44835;JAL;;
40,822;44836;JAL;;
40,823;44837;JAL;;
40,824;44838;JAL;;
40,825;44839;JAL;;
40,826;44840;JAL;039;03
40,827;44841;JAL;;
40,828;44842;JAL;;
40,829;44843;JAL;;
40,830;44844;JAL;;
40,831;44845;JAL;;
40,832;44846;JAL;;
40,833;44847;JAL;;
40,834;44848;JAL;;
40,835;44849;JAL;;
40,836;44850;JAL;;
40,837;44851;JAL;;
40,838;44852;JAL;;
40,839;44853;JAL;;
40,840;44854;JAL;;
40,841;44855;JAL;;
40,842;44856;JAL;;
40,843;44857;JAL;;
40,844;44858;JAL;;
40,845;44859;JAL;;
40,846;44860;JAL;039;03
40,847;44861;JAL;;
40,848;44862;JAL;;
40,849;44863;JAL;;
40,850;44864;JAL;;
40,851;44865;JAL;;
40,852;44866;JAL;;
40,853;44867;JAL;;
40,854;44868;JAL;;
40,855;44869;JAL;;
40,856;44870;JAL;039;03
40,857;44871;JAL;;
40,858;44872;JAL;;
40,859;44873;JAL;;
40,860;44874;JAL;;
40,861;44875;JAL;;
40,862;44876;JAL;;
40,863;44877;JAL;;
40,864;44878;JAL;;
40,865;44879;JAL;039;03
40,866;44880;JAL;;
40,867;44881;JAL;;
40,868;44882;JAL;;
40,869;44883;JAL;;
40,870;44884;JAL;;
40,871;44885;JAL;;
40,872;44886;JAL;;
40,873;44887;JAL;;
40,874;44888;JAL;;
40,875;44889;JAL;;
40,876;44890;JAL;039;03
40,877;44891;JAL;;
40,878;44892;JAL;;
40,879;44893;JAL;;
40,880;44894;JAL;;
40,881;44895;JAL;039;03
40,882;44896;JAL;039;03
40,883;44897;JAL;039;03
40,884;44898;JAL;039;03
40,885;44899;JAL;039;03
40,886;44900;JAL;039;03
40,887;44901;JAL;;
40,888;44902;JAL;;
40,889;44903;JAL;;
40,890;44904;JAL;;
40,891;44905;JAL;;
40,892;44906;JAL;;
40,893;44907;JAL;;
40,894;44908;JAL;;
40,895;44909;JAL;;
40,896;44910;JAL;039;03
40,897;44911;JAL;;
40,898;44912;JAL;;
40,899;44913;JAL;;
40,900;44914;JAL;;
40,901;44915;JAL;;
40,902;44916;JAL;;
40,903;44917;JAL;;
40,904;44918;JAL;039;03
40,905;44919;JAL;039;03
40,906;44920;JAL;039;03
40,907;44921;JAL;;
40,908;44922;JAL;;
40,909;44923;JAL;;
40,910;44924;JAL;;
40,911;44925;JAL;;
40,912;44926;JAL;;
40,913;44927;JAL;;
40,914;44928;JAL;;
40,915;44929;JAL;039;03
40,916;44930;JAL;039;03
40,917;44931;JAL;;
40,918;44932;JAL;;
40,919;44933;JAL;;
40,920;44934;JAL;;
40,921;44935;JAL;;
40,922;44936;JAL;;
40,923;44937;JAL;;
40,924;44938;JAL;;
40,925;44939;JAL;;
40,926;44940;JAL;039;03
40,927;44941;JAL;;
40,928;44942;JAL;;
40,929;44943;JAL;;
40,930;44944;JAL;;
40,931;44945;JAL;;
40,932;44946;JAL;;
40,933;44947;JAL;;
40,934;44948;JAL;039;03
40,935;44949;JAL;039;03
40,936;44950;JAL;039;03
40,937;44951;JAL;;
40,938;44952;JAL;;
40,939;44953;JAL;;
40,940;44954;JAL;;
40,941;44955;JAL;;
40,942;44956;JAL;039;03
40,943;44957;JAL;;
40,944;44958;JAL;;
40,945;44959;JAL;039;03
40,946;44960;JAL;039;03
40,947;44961;JAL;;
40,948;44962;JAL;;
40,949;44963;JAL;;
40,950;44964;JAL;;
40,951;44965;JAL;;
40,952;44966;JAL;039;03
40,953;44967;JAL;039;03
40,954;44968;JAL;;
40,955;44969;JAL;039;03
40,956;44970;JAL;039;03
40,957;44971;JAL;;
40,958;44972;JAL;;
40,959;44973;JAL;;
40,960;44974;JAL;;
40,961;44975;JAL;;
40,962;44976;JAL;;
40,963;44977;JAL;039;03
40,964;44978;JAL;039;03
40,965;44979;JAL;;
40,966;44980;JAL;039;03
40,967;44981;JAL;;
40,968;44982;JAL;;
40,969;44983;JAL;;
40,970;44984;JAL;039;03
40,971;44985;JAL;039;03
40,972;44986;JAL;039;03
40,973;44987;JAL;039;03
40,974;44988;JAL;;
40,975;44989;JAL;039;03
40,976;44990;JAL;039;03
40,977;44991;JAL;;
40,978;44992;JAL;;
40,979;44993;JAL;;
40,980;44994;JAL;;
40,981;44995;JAL;;
40,982;44996;JAL;;
40,983;44997;JAL;;
40,984;44998;JAL;;
40,985;44999;JAL;;
40,986;45000;JAL;;
40,987;45001;JAL;;
40,988;45002;JAL;;
40,989;45003;JAL;;
40,990;45004;JAL;;
40,991;45005;JAL;;
40,992;45006;JAL;;
40,993;45007;JAL;;
40,994;45008;JAL;;
40,995;45009;JAL;;
40,996;45010;JAL;120;10
40,997;45011;JAL;;
40,998;45012;JAL;120;10
40,999;45013;JAL;120;10
41,000;45014;JAL;120;10
41,001;45015;JAL;120;10
41,002;45016;JAL;120;10
41,003;45017;JAL;120;10
41,004;45018;JAL;120;10
41,005;45019;JAL;120;10
41,006;45020;JAL;120;10
41,007;45021;JAL;;
41,008;45022;JAL;;
41,009;45023;JAL;;
41,010;45024;JAL;;
41,011;45025;JAL;;
41,012;45026;JAL;;
41,013;45027;JAL;120;10
41,014;45028;JAL;;
41,015;45029;JAL;;
41,016;45030;JAL;120;10
41,017;45031;JAL;;
41,018;45032;JAL;;
41,019;45033;JAL;;
41,020;45034;JAL;120;10
41,021;45035;JAL;120;10
41,022;45036;JAL;120;10
41,023;45037;JAL;120;10
41,024;45038;JAL;120;10
41,025;45039;JAL;120;10
41,026;45040;JAL;120;10
41,027;45041;JAL;;
41,028;45042;JAL;;
41,029;45043;JAL;;
41,030;45044;JAL;;
41,031;45045;JAL;;
41,032;45046;JAL;;
41,033;45047;JAL;120;10
41,034;45048;JAL;;
41,035;45049;JAL;120;10
41,036;45050;JAL;120;10
41,037;45051;JAL;;
41,038;45052;JAL;;
41,039;45053;JAL;120;10
41,040;45054;JAL;120;10
41,041;45055;JAL;120;10
41,042;45056;JAL;120;10
41,043;45057;JAL;120;10
41,044;45058;JAL;120;10
41,045;45059;JAL;120;10
41,046;45060;JAL;120;10
41,047;45061;JAL;;
41,048;45062;JAL;;
41,049;45063;JAL;;
41,050;45064;JAL;;
41,051;45065;JAL;120;10
41,052;45066;JAL;120;10
41,053;45067;JAL;120;10
41,054;45068;JAL;120;10
41,055;45069;JAL;120;10
41,056;45070;JAL;120;10
41,057;45071;JAL;;
41,058;45072;JAL;;
41,059;45073;JAL;;
41,060;45074;JAL;;
41,061;45075;JAL;;
41,062;45076;JAL;120;10
41,063;45077;JAL;120;10
41,064;45078;JAL;120;10
41,065;45079;JAL;120;10
41,066;45080;JAL;120;10
41,067;45081;JAL;;
41,068;45082;JAL;;
41,069;45083;JAL;;
41,070;45084;JAL;;
41,071;45085;JAL;120;10
41,072;45086;JAL;120;10
41,073;45087;JAL;120;10
41,074;45088;JAL;120;10
41,075;45089;JAL;120;10
41,076;45090;JAL;;
41,077;45091;JAL;;
41,078;45092;JAL;;
41,079;45093;JAL;;
41,080;45094;JAL;;
41,081;45095;JAL;;
41,082;45096;JAL;;
41,083;45097;JAL;;
41,084;45098;JAL;;
41,085;45099;JAL;;
41,086;45100;JAL;120;10
41,087;45101;JAL;;
41,088;45102;JAL;;
41,089;45103;JAL;;
41,090;45104;JAL;;
41,091;45105;JAL;;
41,092;45106;JAL;;
41,093;45107;JAL;;
41,094;45108;JAL;;
41,095;45109;JAL;;
41,096;45110;JAL;120;10
41,097;45111;JAL;;
41,098;45112;JAL;;
41,099;45113;JAL;;
41,100;45114;JAL;;
41,101;45115;JAL;;
41,102;45116;JAL;120;10
41,103;45117;JAL;120;10
41,104;45118;JAL;120;10
41,105;45119;JAL;120;10
41,106;45120;JAL;120;10
41,107;45121;JAL;;
41,108;45122;JAL;;
41,109;45123;JAL;;
41,110;45124;JAL;;
41,111;45125;JAL;;
41,112;45126;JAL;;
41,113;45127;JAL;;
41,114;45128;JAL;120;10
41,115;45129;JAL;120;10
41,116;45130;JAL;120;10
41,117;45131;JAL;;
41,118;45132;JAL;;
41,119;45133;JAL;120;10
41,120;45134;JAL;120;10
41,121;45135;JAL;120;10
41,122;45136;JAL;120;10
41,123;45137;JAL;;
41,124;45138;JAL;120;10
41,125;45139;JAL;;
41,126;45140;JAL;120;10
41,127;45141;JAL;;
41,128;45142;JAL;;
41,129;45143;JAL;;
41,130;45144;JAL;;
41,131;45145;JAL;120;10
41,132;45146;JAL;120;10
41,133;45147;JAL;120;10
41,134;45148;JAL;120;10
41,135;45149;JAL;120;10
41,136;45150;JAL;120;10
41,137;45151;JAL;;
41,138;45152;JAL;;
41,139;45153;JAL;;
41,140;45154;JAL;;
41,141;45155;JAL;;
41,142;45156;JAL;;
41,143;45157;JAL;120;10
41,144;45158;JAL;120;10
41,145;45159;JAL;120;10
41,146;45160;JAL;120;10
41,147;45161;JAL;;
41,148;45162;JAL;;
41,149;45163;JAL;;
41,150;45164;JAL;;
41,151;45165;JAL;;
41,152;45166;JAL;;
41,153;45167;JAL;120;10
41,154;45168;JAL;120;10
41,155;45169;JAL;120;10
41,156;45170;JAL;120;10
41,157;45171;JAL;;
41,158;45172;JAL;;
41,159;45173;JAL;;
41,160;45174;JAL;;
41,161;45175;JAL;;
41,162;45176;JAL;120;10
41,163;45177;JAL;120;10
41,164;45178;JAL;120;10
41,165;45179;JAL;120;10
41,166;45180;JAL;120;10
41,167;45181;JAL;;
41,168;45182;JAL;;
41,169;45183;JAL;;
41,170;45184;JAL;120;10
41,171;45185;JAL;120;10
41,172;45186;JAL;120;10
41,173;45187;JAL;120;10
41,174;45188;JAL;120;10
41,175;45189;JAL;120;10
41,176;45190;JAL;120;10
41,177;45191;JAL;;
41,178;45192;JAL;;
41,179;45193;JAL;;
41,180;45194;JAL;;
41,181;45195;JAL;;
41,182;45196;JAL;;
41,183;45197;JAL;;
41,184;45198;JAL;120;10
41,185;45199;JAL;120;10
41,186;45200;JAL;120;
41,187;45201;JAL;;
41,188;45202;JAL;;
41,189;45203;JAL;;
41,190;45204;JAL;;
41,191;45205;JAL;120;
41,192;45206;JAL;120;
41,193;45207;JAL;120;
41,194;45208;JAL;;
41,195;45209;JAL;;
41,196;45210;JAL;;
41,197;45211;JAL;;
41,198;45212;JAL;;
41,199;45213;JAL;;
41,200;45214;JAL;;
41,201;45215;JAL;;
41,202;45216;JAL;;
41,203;45217;JAL;;
41,204;45218;JAL;;
41,205;45219;JAL;;
41,206;45220;JAL;120;
41,207;45221;JAL;120;
41,208;45222;JAL;120;
41,209;45223;JAL;;
41,210;45224;JAL;;
41,211;45225;JAL;;
41,212;45226;JAL;120;
41,213;45227;JAL;;
41,214;45228;JAL;;
41,215;45229;JAL;;
41,216;45230;JAL;120;
41,217;45231;JAL;;
41,218;45232;JAL;;
41,219;45233;JAL;;
41,220;45234;JAL;120;
41,221;45235;JAL;120;
41,222;45236;JAL;120;
41,223;45237;JAL;120;
41,224;45238;JAL;120;
41,225;45239;JAL;120;
41,226;45240;JAL;;
41,227;45241;JAL;;
41,228;45242;JAL;120;
41,229;45243;JAL;;
41,230;45244;JAL;;
41,231;45245;JAL;120;
41,232;45246;JAL;;
41,233;45247;JAL;;
41,234;45248;JAL;;
41,235;45249;JAL;;
41,236;45250;JAL;071;
41,237;45251;JAL;;
41,238;45252;JAL;;
41,239;45253;JAL;;
41,240;45254;JAL;;
41,241;45255;JAL;071;
41,242;45256;JAL;071;
41,243;45257;JAL;071;
41,244;45258;JAL;;
41,245;45259;JAL;071;
41,246;45260;JAL;045;
41,247;45261;JAL;;
41,248;45262;JAL;;
41,249;45263;JAL;;
41,250;45264;JAL;;
41,251;45265;JAL;045;
41,252;45266;JAL;;
41,253;45267;JAL;;
41,254;45268;JAL;;
41,255;45269;JAL;;
41,256;45270;JAL;045;
41,257;45271;JAL;;
41,258;45272;JAL;;
41,259;45273;JAL;;
41,260;45274;JAL;;
41,261;45275;JAL;045;
41,262;45276;JAL;045;
41,263;45277;JAL;045;
41,264;45278;JAL;;
41,265;45279;JAL;045;
41,266;45280;JAL;045;
41,267;45281;JAL;045;
41,268;45282;JAL;;
41,269;45283;JAL;;
41,270;45284;JAL;;
41,271;45285;JAL;;
41,272;45286;JAL;045;
41,273;45287;JAL;045;
41,274;45288;JAL;;
41,275;45289;JAL;;
41,276;45290;JAL;045;
41,277;45291;JAL;;
41,278;45292;JAL;;
41,279;45293;JAL;;
41,280;45294;JAL;;
41,281;45295;JAL;;
41,282;45296;JAL;;
41,283;45297;JAL;;
41,284;45298;JAL;045;
41,285;45299;JAL;045;
41,286;45300;JAL;083;31
41,287;45301;JAL;;
41,288;45302;JAL;083;31
41,289;45303;JAL;083;31
41,290;45304;JAL;;
41,291;45305;JAL;083;31
41,292;45306;JAL;083;31
41,293;45307;JAL;083;31
41,294;45308;JAL;083;31
41,295;45309;JAL;;
41,296;45310;JAL;083;
41,297;45311;JAL;;
41,298;45312;JAL;;
41,299;45313;JAL;;
41,300;45314;JAL;083;
41,301;45315;JAL;083;
41,302;45316;JAL;;
41,303;45317;JAL;;
41,304;45318;JAL;;
41,305;45319;JAL;;
41,306;45320;JAL;083;
41,307;45321;JAL;;
41,308;45322;JAL;;
41,309;45323;JAL;;
41,310;45324;JAL;;
41,311;45325;JAL;083;
41,312;45326;JAL;;
41,313;45327;JAL;;
41,314;45328;JAL;;
41,315;45329;JAL;;
41,316;45330;JAL;083;
41,317;45331;JAL;083;
41,318;45332;JAL;;
41,319;45333;JAL;;
41,320;45334;JAL;;
41,321;45335;JAL;083;
41,322;45336;JAL;;
41,323;45337;JAL;;
41,324;45338;JAL;;
41,325;45339;JAL;;
41,326;45340;JAL;083;
41,327;45341;JAL;083;
41,328;45342;JAL;;
41,329;45343;JAL;;
41,330;45344;JAL;;
41,331;45345;JAL;083;
41,332;45346;JAL;;
41,333;45347;JAL;083;
41,334;45348;JAL;083;
41,335;45349;JAL;083;
41,336;45350;JAL;009;
41,337;45351;JAL;;
41,338;45352;JAL;;
41,339;45353;JAL;;
41,340;45354;JAL;;
41,341;45355;JAL;009;
41,342;45356;JAL;;
41,343;45357;JAL;;
41,344;45358;JAL;;
41,345;45359;JAL;009;
41,346;45360;JAL;009;
41,347;45361;JAL;;
41,348;45362;JAL;;
41,349;45363;JAL;;
41,350;45364;JAL;;
41,351;45365;JAL;;
41,352;45366;JAL;;
41,353;45367;JAL;;
41,354;45368;JAL;009;
41,355;45369;JAL;;
41,356;45370;JAL;;
41,357;45371;JAL;;
41,358;45372;JAL;;
41,359;45373;JAL;;
41,360;45374;JAL;;
41,361;45375;JAL;;
41,362;45376;JAL;;
41,363;45377;JAL;;
41,364;45378;JAL;;
41,365;45379;JAL;;
41,366;45380;JAL;005;
41,367;45381;JAL;;
41,368;45382;JAL;;
41,369;45383;JAL;;
41,370;45384;JAL;;
41,371;45385;JAL;;
41,372;45386;JAL;;
41,373;45387;JAL;;
41,374;45388;JAL;;
41,375;45389;JAL;;
41,376;45390;JAL;005;
41,377;45391;JAL;;
41,378;45392;JAL;;
41,379;45393;JAL;;
41,380;45394;JAL;;
41,381;45395;JAL;005;
41,382;45396;JAL;;
41,383;45397;JAL;;
41,384;45398;JAL;005;
41,385;45399;JAL;005;
41,386;45400;JAL;101;12
41,387;45401;JAL;;
41,388;45402;JAL;101;12
41,389;45403;JAL;101;12
41,390;45404;JAL;101;12
41,391;45405;JAL;101;12
41,392;45406;JAL;101;12
41,393;45407;JAL;101;12
41,394;45408;JAL;101;12
41,395;45409;JAL;;
41,396;45410;JAL;101;12
41,397;45411;JAL;;
41,398;45412;JAL;101;12
41,399;45413;JAL;101;12
